I don't like in the PDA that you have to click on a second screen to see the details of the project. The top screen doesn't even show you the total costs or the detail of the project.  Also once you click on the details it is hard to find your way back to the approver screen. Hitting the back button doesn't go there you have to go back to the home screen and click on the project again to approve it.  I haven't used Kahua in a couple of years as a user so can't comment on the software or recent upgrades.,NA
I dont understand why it has to be so complex,NA
I feel that the main UI could really do with an uplift to look slicker and cleaner like the other CMMS competitors such as Maximo. ,NA
I find it very difficult to navigate to the required project management tool and services section. The CBRE intranet net site is large cumbersome and unintuitive to navigate to find the areas that are relevant to myself,NA
"I hate that if you don't use the system within minutes, you have to resign in.",NA
I know there are many tools to utilize for project management team but somehow it is difficult to use ,NA
"I like the description in newer layout like on the sally client. but the color of work orders is better in the older version Pending quote and PVINV should never have the same color. I would recommend using shades of color for work orders in the same category such as open and entirely different colors for each category like open, financial, completed... please place a copy button in the ribbon for work order number like there is when you go in the work order in the sallybeauty client and if there is a linked IFM work order please have that information viewable int the overview panel/i bubble header. also please include the work order number in the info strip for each comment. basically work order numbers everywhere, make it easy to find and know what work order a user is looking at, working in and commenting on, and if there is a linked provider or client work order associated with the current one. Plese note this does not include parent/daughter references. ",NA
"I should use these tools, particularly the capital planner and estimator.  ",NA
"I think SI7 is outdated i.e. the layout, the colours, etc. I would be grateful if the 'change category' box can be eliminated from popping up every time a request is opened.",NA
"I think the usability must be easier. SI7 presents some troubles when we change languages, for example.",NA
"I think there are too many steps to rise a ticket. it is small things each of them but taking time in total. for example, need to click ""start"", type and select my name after login to the system and need to type the request and completion both. need to click a dispatch..  Daily basic request, we do not have something particular to type comments, so I hope I can rise a ticket without key board, just using only mouse is better then.  ",NA
I would improve that as well as reporting section for the specific sites. ,NA
If there was an option to open work orders in a new browser window when selecting them from a loaded site search screen that would be great.  The way it is now if I am looking for a specific work order if I click on one from the list and it's not the one I'm looking for every time I hit the back button I must rerun the site search.,NA
I'm still good with the interface but could have some improvements with the correct trade match from client-side to IFM to avoid rework.,NA
"Improved access availability, escalation of approvals, reduce number of clicks required to view backup information, improve wo status review and improve dashboarding.  Improve vendor onboarding and payment reconciliation. ",NA
"In comparison to NVS's tool, SI7 is complicated, overpopulated with options (for office needs) and visually overcrowded. ",NA
"It is difficult to track work request.  It would be better with without the need for ""like"" or ""%"".",NA
"It is easy to use once you get used to where everything is at.  The overall site appears a bit outdated, but its features have improved since we started using FM Pilot.    ",NA
"IT IS ONE OF THE EASIEST, MOST USER FRIENDLY FORMATS OUT THERE",NA
It needs to be more user friendly,NA
"It needs to be more user friendly for users with more than one location. Maybe an option for the calendar to have location added so we can view only WO's for that location, or have the WO numbers showing on the dates without having to click on them to open them. All vendors need to update WO's quicker. ",NA
It required several iterations before being able to submit for approval properly,NA
It shouldn't take 22 steps to create a work order.,NA
It would be awesome if when creating a work order if it could be completed on one screen.  When I have to create a work order with a quote there are too many steps involved.  It seems that every time that you navigate from one screen to the next you have to wait.,NA
"It would be better if they were all very visible on the intranet and easy to access -  in my previous firm this type of thing would have been on a Tools section on the homepage of the intranet, so if we could do that I would definitely use it more. ",NA
It would be great if PPG did not have to receive POs through Kahua exclusively.  ,NA
it would be great to get an app for the phone that works as good as the computer version. thanks Myron,NA
It's complex to navigate a lot of our tools for non computer people.,NA
its very easy to use,NA
Kahua Bid tool is not seamless or easy to use,NA
Kahua could be made simpler to use.,NA
"Kahua I can access from my desktop so the only thing I like on the platform is PowerBI, Plans and PDA",NA
Kahua is not friedly at the beginning but now it help me keep projects on track,NA
Kahua is not the best option for the functions we are using it for.  ,NA
Kahua is super difficult ,NA
Kahua is the main data management tool we have and it is not designed for Principal work.  ,NA
Kahua is the most difficult to use. ,NA
Kahua needs a better scheduling tool.,NA
keep the app working better and it is much easier than desktop version,NA
"less clicks and menues to create a work order,  not default to location that I am not at, send push emails on status and when work orders are complete.  Too time consuming to schedule a work order and follow up on the status of it.",NA
"Logging jobs on PDA adds no value whatsoever to our day to day role of pricing, and/or delivering projects. ",NA
looks like a website from 2002. needs to make updated status more streamlined as well as adding attachments and updating. ,NA
"make is easier to put invoices in, be able to log in from the workorder online",NA
Make it easier to attach attachments to a work order/request,NA
"Make it easier to search jobs, enter correct completion date and time, space out PM's, and the app isn't very user friendly. ",NA
Make it more seamless ,NA
make more user friendly,NA
Make the reporting features easier to navigate to generate the needed reports,NA
Make them relevant to my role - the 'estimator' tool is probably the only 'relevant' tool however I would not use it.,NA
Make updating password be a little easier to obtain,NA
"Many if you want to contact me directly (todd.lidstone@cbre.com). When using Site History, after looking at one WO you have to re-do the search again every time (not very functional)",NA
"Many of the tools listed (spacer, plans pro, office ready, program management, etc.) are not actually technology tools used by our PJM teams. ",NA
MFM  needs a total overhall. ,NA
"Mobile ServiceInsight needs to be more file and folder hierarchy. Dumping 120 workorders and only being able to navigate by target date, building site, or when the work order was produced is redundant. I use the tool ""building"" to look at all the work orders on that site but wish it would further breakdown to ""Fire LIfe Safety"" tabbing or highlight  in various colors to depict which work order needs attention first or have the ability to make those changes as a user. The limitations of the mobile app are as useful as looking at a click and look webpage. I would love it to be more interactive.",NA
More flexibility could be given to the project managers when creating the PDA The documents produced could be less generic,NA
"Most of the extended search features don't come in handy.  Would be helpful if we could just search by Store name or Location #.  Currently, we have to know the CBRE client code and whether there are zeros in front of the location # to search.  The WO# search feature is helpful but sometimes we don't have that # so the store name would be helpful. Would be helpful if there were 2 columns of work orders, one showing the default that is visible now and then one for the in progress work orders.",NA
"My comments are specific to Kahua. We've created a platform that we didn't ask for, and doesn't address a real need. ",NA
"Navigation is brutal.  Toggling back a screen is awful and you have to start completely over again.  Ex: Site history - list populates - dive into WO, back out and have to re-enter parameters again, instead of going to the previous screen",NA
Needs a more advanced and integrated search feature/system. This program is convoluted and cumbersome to navigate through. Nothing about the program is anywhere intuitive,NA
Needs a UX overhaul badly. This is not intuitive for a general employee NOT involved in facilities.  ,NA
None of these features on the Kahua platform have made us better or more efficient.  The opposite is true.,NA
Not all of the approvers are available on the PDA dropdown menu,NA
Not make the page so busy. Less is more,NA
Not very intuitive for picking correct categories,NA
"Now that I'm used to it, it is somewhat easy to use. It was somewhat hard to learn, and I still learn new tricks and features all the time. I NEED it to do my job. It has been pretty solid lately, not crashing or locking up. For a while there, I was copying every longer comment, just  in case it decided to give me an error message.",NA
"Open WOs in seperate tabs of browser (chrome, edge) will save a lot of time. ",NA
"Oui, mettre en fran?ßais et que le Quantum soit plus intuitif. (GT - Yes, put it in French and make Quantum more intuitive.)
",NA
our tools should be easy-to-use at the point there is no need to explain how they work. ,NA
"PDA is very clunky and time consuming to use, doesn't provide any assistance as a project management tool and as a global tool ",NA
PDA tool is complex ,NA
PDA tool should automatically determine what the required DOA is after project type is chosen.  ,NA
"Power BI, Kahua, Salesforce and tracke. These programs are not useful in day-to-day ops or for project delivery. ",NA
Program Management leads to a blank page  ,NA
Project tracker is no longer relevant since the discontinuation of Credits. ,NA
Putting up the financial information - if that could be made easier / more fluid; that would help.,NA
Remove the additional OK buttons and be allowed to conduct multiple tasks within the same frame or screen ,NA
"Scrap it and start over.  Model Service Channel.  FMPilot is clumsy, especially with building a quote.  Also, service provider should be able to submit a quote/RFP without needing to wait for a work order from the client.   This is one of the worst client websites available.",NA
Search for work orders needs to be narrowed down.,NA
"Seems like the program hasn't been updated since the 90's, it looks very old and not user-friendly",NA
"self generating work orders are over complicated being that you have to put your information in several times instead of a quick problem/ solution work order with labor time.
",NA
ServiceInsight is a great tool for collecting information and seemingly for dispatching work and tracking open tasks.  The system seems a bit cumbersome when trying to look for specific work order/PM's because of the limited screen layout. ,NA
SI could be more user-friendly in part of asset database changes - bulk modifications etc,NA
SI7 needs to be more user friendly. It takes a lot of steps to get to where you need to go. If you can lessen the steps to say get to reports or PM'S to adjust it would be easier. ,NA
Simplify the usability of the platform,NA
"Simplify the work order to invoice and propose. too many steps. We work with SMS assist, and it is easy compared to yours. Has all work orders, tabs for communication, pictures, invoice and proposal on each.",NA
So far very easy to navigate no issues ,NA
"Some of the modules could link better into each other, also you need to look at the Job Roles and what they can see.",NA
"Some of the sub-categories are not obvious, such as ""other services"", etc. when trying to find the issue you're trying to address.  Meeting room set-up should be easy to find, etc.",NA
somehow making history searches easier.,NA
"Specific to the PDA tool having gone through the training and guidance documents, it was still very nuanced on how to fill in all the data.  ",NA
streamline updates by removing the need to choose what company to update and just making them use a universal system/code so you can get in and out,NA
"takes time to open and navigate through and WOs, assigning WOs need to be done individually which sometime it is time consuming need some flexibility especially in search tools, it is not user friendly when need to look for assets and PMs ",NA
The bid tool in Kahua needs a considerable amount of work to be useful to our team. ,NA
The CBRE tools and system are inadequate for small and medium Mech services projects. ,NA
"The feedback/ survey email needs to be changed - I think, we should be creative to ask for feedback messages by changing the font and make it short and easy to read",NA
"The IMFM format works better for entering work orders, but lacks the flexibility and control that SI7 has in the desktop format",NA
The interface can use some improvement.  The design looks dated.  ,NA
The jobs I am project manager for are not set up to use the above tools ,NA
The navigation of the portal is less than adequate. Searching for open work orders is not easy. You should add e-mail verification once a work order is submitted. ,NA
The notes function and the actual recorded history of the work order is confusing and folks often look in the wrong place! ,NA
"The PDA tool seems to be poorly enforced, and did not keep up to speed with the life cycle of my project",NA
The preventive maintenance is not friendly. Also is needed in local language and with local job plans and frequencies.,NA
The system is less intuitive than other WO systems I have used in the past.,NA
"The systems are too cumbersome, ",NA
"The work description is limited to 2048, which is very short to explain the issues, describe the steps, and set a recommendation.",NA
"There are a good amount of general usability problems such as the ""View Service Request"" functionality and your ability to easily identify status changes/updates to your open work orders.",NA
There are a lot of restrictions in SI that make it a difficult program to self-serve in and to customize to improve the customer experience. Navigational functionality steps do not make the user experience efficient. I have a list if interested. 256-990-9087,NA
There are certain functions with the system that I wish were a little easier. ,NA
"There needs to be an easier way to run reports in FMP. The way to set up filters, etc. is not intuitive, is cumbersome to users, very complicated and frustrating.  Also, the only convenient way to search for a work order is with a PO/WEB number. If I'm doing a search and do not have that criterion, I'm dead in the water.  ",NA
they are not geared towards project management.  ,NA
they are not user designed and would benefit from a design review. ,NA
"Tickets can be difficult to find, especially when they have been closed.  ",NA
To open  a sub PM is too complicated. As well I face often issues by dispatching date of a work order. which is marked in the past and then too late to close properly the PM (wiht a smily green face for success) ,NA
Tool customized on principal project works,NA
"UI overhaul focus on lessening the amount of ""Clicks"" required to achieve an outcome.",NA
"Using the tool once it is up and running is not what I am dissatisfied about. The dissatisfaction comes in the transparency of the IT team on what it will take to customize for each account, the minimal support that is received to customize the platform, and the time it takes (6 months or more in some cases) to get the platform where it needs to be. ",NA
"we as managers use the FM pilot and desktop version, the App is a different set up. I would like to see a way to access the app better for managers to see what the techs see to help make sure clients and info can be accessed better. The downloads and uploaded forms are not visible to the field techs. ",NA
"We love it, it makes our job from check in to invoicing very easy.",NA
We need management tools that gather data efficiently and comparatively not just used as a data dump Kahua ,NA
We need to produce tools that make the individual more efficient whereas we insist on rolling out tools for the manager where nobody can see the benefit,NA
When I try to look up vendor work orders it doesn't give me what I need,NA
"Work order location defaults to the wrong location than mine every work order.  Too many clicks and menues to create a work order.  do not get updates to my email when wos are approved, finished cancelled put on hold etc.  dont know who gets my WO,  very difficult to search for work orders I have created, no easy way to follow up on work orders unless you write down work orders and check on them manually..  Techs do not have the same work order numbers as I create when they do their work.  ",NA
"would be great if i could receive email notifications each time an employee opens a ticket for us. without emails, i have to refresh the page all the time just to make sure we don't have anything pending",NA
"Yes, simplify the procedures for data introductions.",NA
Need a dull time person just to keep up with this system ,NA
needs improvement to navigate easily. ,NA
"Not all links work as you'd expect / intuitive, primarily around the risk tabs etc, where we need to click further down the page, then navigate via a different route to close risks.",NA
Not too sure what's ServiceInsight is. Was not introduce to the team.,NA
"Not too user friendly yet, I have Steve Klecker to help me out a lot.",NA
"Not written by a user and therefore user friendly. Does not direclty account for different langauages. Not coherent or joined up and too much duplication. Roles are generic and do not align with the roles and functions of the people using it on the account. Software updates keep wiping out previous entries, therefore demoralising teams and creating extra work for them through no fault of their own. ",NA
Quantum is easy to use but the constant development makes it frustrating as a tool when things are moved or features added that affect its historical use. better training and documentation for these changes would be better,NA
Remove unnecessary layers.,NA
Stock management is not easy,NA
The system is not very intuitive. ,NA
